CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,LTV_Score
15471.0,2,1,469.48,4,1,2,412,Potential Loyalist,0,0.15042891559009822
15472.0,113,1,371.56,2,1,2,212,Other,0,0.1056161149665147
15473.0,14,7,1771.2,4,4,4,444,Champions,0,0.1580221541808081
15475.0,77,1,454.10999999999996,2,1,2,212,Other,0,0.12024063106547095
15478.0,40,2,1441.42,3,2,3,323,Other,0,0.13856446081503757
15480.0,116,1,905.5,2,1,3,213,Other,0,0.10536245665729309
15482.0,16,12,11054.96,4,4,4,444,Champions,0,0.18219750174527444
15483.0,161,4,233.81,1,3,1,131,Other,1,0.09111543825254177
15484.0,1,4,3594.31,4,3,4,434,Potential Loyalist,0,0.16145516277573616
15485.0,30,3,2575.0,3,3,4,334,Big Spender,0,0.14629138959576363
15488.0,93,1,91.32000000000001,2,1,1,211,Other,0,0.11315894308251004
15489.0,23,3,1134.28,3,3,3,333,Other,0,0.14653554588369308
15491.0,95,6,3100.09,2,4,4,244,Big Spender,0,0.12613704017502267
15492.0,28,2,659.4599999999999,3,2,2,322,Other,0,0.14199484892785702
15493.0,33,5,2001.8,3,4,4,344,Big Spender,0,0.14742750735314508
15494.0,21,2,1299.23,3,2,3,323,Other,0,0.14595148406187144
15497.0,18,2,1262.2,4,2,3,423,Potential Loyalist,0,0.14709184111197052
15498.0,3,27,13316.4,4,4,4,444,Champions,2,0.21670113898958718
15500.0,8,4,1131.56,4,3,3,433,Potential Loyalist,0,0.15424555613653013
15502.0,16,12,10384.93,4,4,4,444,Champions,0,0.18100188330863579
15503.0,363,1,147.09,1,1,1,111,Other,1,0.004679372005719099
15504.0,81,1,52.83,2,1,1,211,Other,0,0.11791599782083541
15505.0,53,5,3610.96,2,4,4,244,Big Spender,0,0.14225603761336847
15506.0,23,3,979.26,3,3,3,333,Other,0,0.14625892428458898
15507.0,172,1,492.36,1,1,2,112,Other,1,0.08210513197929954
15508.0,189,6,1000.27,1,4,3,143,Other,1,0.08458845981015958
15510.0,331,1,250.0,1,1,1,111,Other,1,0.017731639913879667
15511.0,12,5,909.23,4,4,3,443,Potential Loyalist,0,0.15392293809443708
15512.0,156,2,121.0,1,2,1,121,Other,1,0.08955947648758743
15513.0,33,19,14758.220000000001,3,4,4,344,Big Spender,2,0.19374807734915878
15514.0,12,11,4139.46,4,4,4,444,Champions,0,0.16978319585024162
15516.0,45,3,62.43,3,3,1,331,Other,0,0.13577572471467153
15517.0,233,1,267.03,1,1,1,111,Other,1,0.05717221634310135
15518.0,64,8,1942.45,2,4,4,244,Big Spender,0,0.13990319070318402
15520.0,2,1,343.5,4,1,2,412,Potential Loyalist,0,0.15020411369966385
15521.0,40,8,3000.2,3,4,4,344,Big Spender,0,0.15144214102070308
15522.0,33,2,398.84,3,2,2,322,Other,0,0.1395190681639095
15523.0,84,1,412.01000000000005,2,1,2,212,Other,0,0.11735049335847593
15524.0,25,1,440.0,3,1,2,312,Other,0,0.1411269809756143
15525.0,2,3,825.92,4,3,3,433,Potential Loyalist,0,0.15443034073434792
15526.0,33,2,148.44,3,2,1,321,Other,0,0.13907224808639906
15527.0,19,8,2429.78,3,4,4,344,Big Spender,0,0.15886930939566948
15528.0,254,1,229.33,1,1,1,111,Other,1,0.04865990329746541
15529.0,23,11,3995.23,3,4,4,344,Big Spender,0,0.16510223570606813
15530.0,22,4,1502.35,3,3,3,333,Other,0,0.14927717635778956
15531.0,8,2,2007.44,4,2,4,424,Potential Loyalist,0,0.1524431138913126
15532.0,25,4,1580.93,3,3,3,333,Other,0,0.14821096217598348
15533.0,19,3,807.57,3,3,3,333,Other,0,0.14756113540537802
15535.0,173,4,536.4,1,3,2,132,Other,1,0.08682965021737335
15537.0,163,1,110.92,1,1,1,111,Other,1,0.08504378376875425
15539.0,7,1,538.46,4,1,2,412,Potential Loyalist,0,0.14854128138185133
15540.0,11,1,213.3,4,1,1,411,Potential Loyalist,0,0.1463524785856986
15541.0,114,1,85.13000000000001,2,1,1,211,Other,0,0.10470285727586114
15543.0,288,1,127.86,1,1,1,111,Other,1,0.03480591541739963
15544.0,9,9,3546.71,4,4,4,444,Champions,0,0.16656652749632148
15545.0,54,2,292.71999999999997,2,2,1,221,Other,0,0.13088466474405927
15547.0,7,14,4954.84,4,4,4,444,Champions,0,0.17829698127768015
15549.0,77,3,1693.26,2,3,4,234,Big Spender,0,0.12581718620420643
15550.0,4,4,575.63,4,3,2,432,Potential Loyalist,0,0.15486211970706915
15551.0,37,1,436.06,3,1,2,312,Other,0,0.13629421307479384
15552.0,217,1,90.12,1,1,1,111,Other,1,0.06329085002960706
15553.0,60,1,437.23,2,1,2,212,Other,0,0.12704697109359941
15554.0,278,1,217.2,1,1,1,111,Other,1,0.038986783688598356
15555.0,12,16,4805.17,4,4,4,444,Champions,0,0.1793845671083496
15556.0,24,1,279.77,3,1,1,311,Other,0,0.14124320729318154
15557.0,29,1,473.65000000000003,3,1,2,312,Other,0,0.13957844779612097
15561.0,12,4,800.59,4,3,3,433,Potential Loyalist,0,0.15204638582979296
15562.0,352,1,134.55,1,1,1,111,Other,1,0.009080587806636573
15563.0,22,4,1400.44,3,3,3,333,Other,0,0.14909532558263344
15565.0,50,2,173.16,3,2,1,321,Other,0,0.13227989795207126
15567.0,19,1,186.01,3,1,1,311,Other,0,0.1430866234442371
15568.0,3,3,758.29,4,3,3,433,Potential Loyalist,0,0.15390751528394708
15569.0,104,5,1375.71,2,4,3,243,Other,0,0.117758017740723
15570.0,7,12,4165.52,4,4,4,444,Champions,0,0.17352311414000904
15571.0,12,4,650.4300000000001,4,3,2,432,Potential Loyalist,0,0.15177843653730508
15572.0,5,7,2552.86,4,4,4,444,Champions,0,0.16303627095489695
15573.0,32,2,607.45,3,2,2,322,Other,0,0.14029346188318978
15574.0,178,4,702.25,1,3,3,133,Other,1,0.08511487328112503
15576.0,38,1,940.6700000000001,3,1,3,313,Other,0,0.1367925071178218
15577.0,151,3,258.88,1,3,1,131,Other,1,0.09349892920653703
15578.0,162,1,127.1,1,1,1,111,Other,1,0.08547480054108834
15579.0,69,2,348.6,2,2,2,222,Other,0,0.12495220684412402
15581.0,121,13,3679.9700000000003,2,4,4,244,Big Spender,0,0.1284948747559853
15582.0,25,3,682.9100000000001,3,3,3,333,Other,0,0.14492582032353907
15584.0,24,4,725.11,3,3,3,333,Other,0,0.1470859601480416
15585.0,177,1,455.3,1,1,2,112,Other,1,0.08002827731969803
15587.0,50,4,913.6800000000001,3,3,3,333,Other,0,0.13696668513853427
15589.0,256,3,478.53000000000003,1,3,2,132,Other,1,0.05166567713584893
15592.0,47,1,388.58,3,1,2,312,Other,0,0.13218804084370928
15593.0,71,1,199.8,2,1,1,211,Other,0,0.12219970251802026
15594.0,16,5,1771.78,4,4,4,444,Champions,0,0.15385351498782077
15596.0,101,5,1406.59,2,4,3,243,Other,0,0.11901955510816924
15597.0,35,1,324.57,3,1,2,312,Other,0,0.13689955705017337
15598.0,53,1,240.68,2,1,1,211,Other,0,0.12951125571953265
15599.0,27,2,761.74,3,2,3,323,Other,0,0.14257950471246605
15601.0,11,14,6776.56,4,4,4,444,Champions,0,0.17993912531861053
15602.0,8,9,1297.8700000000001,4,4,3,443,Potential Loyalist,0,0.1629557854349388
15603.0,79,1,48.480000000000004,2,1,1,211,Other,0,0.11871252511532225
15604.0,52,1,216.39,2,1,1,211,Other,0,0.12987005680282185
15605.0,36,5,1198.23,3,4,3,343,Other,0,0.14478716245498185
15606.0,61,9,2920.16,2,4,4,244,Big Spender,0,0.14453696771853505
15607.0,337,1,104.76,1,1,1,111,Other,1,0.015059601360814
15608.0,28,4,1093.68,3,3,3,333,Other,0,0.1461350666664708
15609.0,184,1,298.48,1,1,1,111,Other,1,0.07693343035035476
15610.0,52,1,112.46000000000001,2,1,1,211,Other,0,0.1296846014887018
15611.0,10,13,1591.45,4,4,3,443,Potential Loyalist,0,0.16940613668039986
15612.0,36,2,195.15,3,2,1,321,Other,0,0.13794916427252327
15615.0,10,23,10399.74,4,4,4,444,Champions,2,0.20195079466361046
15618.0,33,4,776.851,3,3,3,333,Other,0,0.14355898514478851
15619.0,11,1,336.40000000000003,4,1,2,412,Potential Loyalist,0,0.1465721413314715
15620.0,57,3,1553.18,2,3,3,233,Other,0,0.13361011936039288
15621.0,4,4,1293.03,4,3,3,433,Potential Loyalist,0,0.15614226636683748
15622.0,43,9,3709.56,3,4,4,344,Big Spender,0,0.15318419889296322
15623.0,141,1,301.03,2,1,1,211,Other,1,0.09423020583576282
15624.0,117,4,588.13,2,3,2,232,Other,0,0.10944206577311032
15625.0,104,4,1534.26,2,3,3,233,Other,0,0.11635824605319554
15626.0,75,2,675.8,2,2,3,223,Other,0,0.12312320214656565
15628.0,5,9,2870.2400000000002,4,4,4,444,Champions,0,0.1669679964496756
15630.0,45,2,1186.35,3,2,3,323,Other,0,0.13609858361111474
15632.0,16,8,3285.31,4,4,4,444,Champions,0,0.1616023730287666
15634.0,17,1,243.55,4,1,1,411,Potential Loyalist,0,0.14399358881618846
15636.0,90,2,724.76,2,2,3,223,Other,0,0.11717839602404109
15637.0,53,1,223.36,2,1,1,211,Other,0,0.1294803494745547
15639.0,134,1,425.32,2,1,2,212,Other,0,0.09726700545238477
15640.0,4,15,12515.66,4,4,4,444,Champions,0,0.1946778258667521
15641.0,105,4,1887.2,2,3,4,234,Big Spender,0,0.11658589632163882
15643.0,192,3,664.0,1,3,2,132,Other,1,0.07773389989874623
15644.0,166,4,813.0,1,3,3,133,Other,1,0.090138235640727
15645.0,19,1,612.01,3,1,2,312,Other,0,0.14384678859207833
15646.0,158,3,447.64000000000004,1,3,2,132,Other,1,0.09102074390806461
15648.0,204,2,657.35,1,2,2,122,Other,1,0.07121360389786101
15649.0,336,2,816.0,1,2,3,123,Other,1,0.018413593040977793
15651.0,37,3,646.3,3,3,2,332,Other,0,0.14003475525046516
15652.0,91,1,337.74,2,1,2,212,Other,0,0.11440295069184228
15653.0,93,2,877.4399999999999,2,2,3,223,Other,0,0.11624440775175386
15654.0,9,2,922.53,4,2,3,423,Potential Loyalist,0,0.15010502834326872
15655.0,243,1,560.67,1,1,2,112,Other,1,0.05367474724636327
15656.0,45,4,748.5,3,3,3,333,Other,0,0.13868265763968649
15657.0,23,1,30.0,3,1,1,311,Other,0,0.14119965617568378
15658.0,190,5,1024.1000000000001,1,4,3,143,Other,1,0.08254614558357246
15659.0,44,1,306.45,3,1,1,311,Other,0,0.13324792031595
15660.0,25,9,1600.86,3,4,3,343,Other,0,0.15665998730927244
15661.0,317,2,309.8,1,2,2,122,Other,1,0.025151067659957976
15663.0,106,1,138.14,2,1,1,211,Other,0,0.10801460783422988
15664.0,51,1,386.43,3,1,2,312,Other,0,0.13057562524099364
15665.0,168,2,2242.01,1,2,4,124,Big Spender,1,0.08851852297856327
15667.0,40,1,301.32,3,1,1,311,Other,0,0.13484734530299364
15668.0,218,1,76.32000000000001,1,1,1,111,Other,1,0.06286408018931959
15669.0,40,4,684.34,3,3,3,333,Other,0,0.1405788927775404
15670.0,297,1,173.05,1,1,1,111,Other,1,0.03126725064446696
15671.0,19,7,2657.13,3,4,4,344,Big Spender,0,0.1575923061639436
15673.0,88,4,2881.02,2,3,4,234,Big Spender,0,0.12519575492939905
15674.0,73,5,2446.6,2,4,4,244,Big Spender,0,0.13213542881058568
15675.0,81,3,323.69,2,3,2,232,Other,0,0.12176471185392959
15676.0,19,3,3435.76,3,3,4,334,Big Spender,0,0.15225094394975563
15677.0,49,1,657.23,3,1,2,312,Other,0,0.13186313713742534
15678.0,53,1,352.7,2,1,2,212,Other,0,0.12971114703376077
15679.0,24,4,781.28,3,3,3,333,Other,0,0.1471861913131924
15680.0,9,3,1333.68,4,3,3,433,Potential Loyalist,0,0.1525213870841416
15681.0,25,5,1426.16,3,4,3,343,Other,0,0.1496174789908791
15683.0,117,1,193.75,2,1,1,211,Other,0,0.10369024722795446
15687.0,9,9,2993.1,4,4,4,444,Champions,0,0.16557865184492152
15689.0,120,2,254.1,2,2,1,221,Other,0,0.10427419528190372
15690.0,4,2,239.76,4,2,1,421,Potential Loyalist,0,0.15089740018979383
15691.0,252,1,136.8,1,1,1,111,Other,1,0.04929907997519958
15692.0,28,1,191.04,3,1,1,311,Other,0,0.1394762961540807
15694.0,1,14,6479.4,4,4,4,444,Champions,0,0.18343031323854014
15695.0,267,2,409.98,1,2,2,122,Other,1,0.04543706998536486
15696.0,33,8,2736.46,3,4,4,344,Big Spender,0,0.1537865301154545
15699.0,18,1,309.65,4,1,2,412,Potential Loyalist,0,0.143709394551752
15700.0,172,2,696.68,1,2,3,123,Other,1,0.08415241804991888
15701.0,2,4,1542.14,4,3,3,433,Potential Loyalist,0,0.15739107408003755
15703.0,265,1,211.5,1,1,1,111,Other,1,0.044204494502322736
15704.0,140,4,2293.62,2,3,4,234,Big Spender,0,0.10323605539935433
15705.0,201,1,143.1,1,1,1,111,Other,1,0.06981970523216262
15706.0,64,4,1060.56,2,3,3,233,Other,0,0.13159875470661736
15707.0,35,4,945.58,3,3,3,333,Other,0,0.14305577988513032
15708.0,41,7,3364.2400000000002,3,4,4,344,Big Spender,0,0.1500069061015034
15709.0,284,1,133.25,1,1,1,111,Other,1,0.03642411255785943
15712.0,9,5,1072.3600000000001,4,4,3,443,Potential Loyalist,0,0.15542046569850773
15713.0,143,2,356.7,1,2,2,122,Other,1,0.09520794755175516
15714.0,12,2,330.88,4,2,2,422,Potential Loyalist,0,0.14784283883977803
15716.0,146,4,1118.81,1,3,3,133,Other,0,0.09872682616257294
15717.0,234,1,150.3,1,1,1,111,Other,1,0.05656177561392351
15719.0,33,13,5045.61,3,4,4,344,Big Spender,0,0.1663204971730184
15720.0,24,1,598.73,3,1,2,312,Other,0,0.14181236756443844
15721.0,12,1,507.08,4,1,2,412,Potential Loyalist,0,0.14647456225755434
15722.0,36,5,2222.56,3,4,4,344,Big Spender,0,0.14661500275049408
15723.0,365,1,203.1,1,1,1,111,Other,1,0.003975028118597229
15724.0,201,2,218.25,1,2,1,121,Other,1,0.07163649709586493
15725.0,15,1,415.25,4,1,2,412,Potential Loyalist,0,0.1451042641723595
15727.0,17,7,5178.96,4,4,4,444,Champions,0,0.16289661278512896
15729.0,213,1,85.0,1,1,1,111,Other,1,0.06489029286090298
15730.0,66,3,1120.88,2,3,3,233,Other,0,0.12921940938454307
15732.0,212,2,294.12,1,2,1,121,Other,1,0.06734828894474273
15733.0,283,1,162.3,1,1,1,111,Other,1,0.03687809488289943
15734.0,115,2,1339.45,2,2,3,223,Other,0,0.1082216450655205
15737.0,15,8,1205.1200000000001,4,4,3,443,Potential Loyalist,0,0.15829257428236845
15738.0,19,16,4812.42,3,4,4,344,Big Spender,0,0.176582490786439
15739.0,66,1,449.12,2,1,2,212,Other,0,0.12465531927687246
15740.0,49,1,154.88,3,1,1,311,Other,0,0.13096673112329849
15743.0,16,4,784.46,4,3,3,433,Potential Loyalist,0,0.15040902396236647
15744.0,78,1,34.8,2,1,1,211,Other,0,0.11909025895029828
15745.0,19,4,1094.59,3,3,3,333,Other,0,0.14975599344249146
15746.0,134,1,196.88,2,1,1,211,Other,0,0.09685937135291797
15747.0,13,3,974.04,4,3,3,433,Potential Loyalist,0,0.15027105730606968
15748.0,40,1,149.31,3,1,1,311,Other,0,0.13457609482383084
15749.0,235,3,44534.3,1,3,4,134,Big Spender,1,0.1387249448510527
15750.0,3,8,2465.48,4,4,4,444,Champions,0,0.16536732973025628
15752.0,40,7,2637.38,3,4,4,344,Big Spender,0,0.14911202355118033
15753.0,305,1,79.2,1,1,1,111,Other,1,0.027882624159718334
15754.0,51,3,458.57,3,3,2,332,Other,0,0.13406973829244695
15755.0,10,6,2364.25,4,4,4,444,Champions,0,0.15900629434404598
15756.0,61,4,532.96,2,3,2,232,Other,0,0.1318637262717951
15757.0,66,2,714.42,2,2,3,223,Other,0,0.12681141959799735
15758.0,25,1,205.25,3,1,1,311,Other,0,0.14070808715294827
15759.0,218,3,253.04,1,3,1,131,Other,1,0.06654480843129225
15762.0,65,2,583.75,2,2,2,222,Other,0,0.12698039352535376
15763.0,32,2,1086.92,3,2,3,323,Other,0,0.1411490402480617
15764.0,88,6,3279.97,2,4,4,244,Big Spender,0,0.1292730359901622
15766.0,64,1,315.06,2,1,2,212,Other,0,0.12522038877481825
15768.0,116,3,621.8299999999999,2,3,2,232,Other,0,0.108221653367776
15769.0,7,26,56252.72,4,4,4,444,Champions,2,0.2900265202707906
15773.0,6,1,635.6800000000001,4,1,2,412,Potential Loyalist,0,0.14911690797479824
15774.0,69,1,270.8,2,1,1,211,Other,0,0.12313068625356306
15775.0,245,1,104.9,1,1,1,111,Other,1,0.05205717021519871
15776.0,133,1,241.62,2,1,1,211,Other,0,0.09734135130981156
15777.0,241,4,1047.11,1,3,3,133,Other,1,0.06039512952239887
15780.0,184,3,475.28000000000003,1,3,2,132,Other,1,0.08061430134634578
15781.0,25,3,345.46,3,3,2,332,Other,0,0.1443236660297855
15782.0,10,3,2614.7400000000002,4,3,4,434,Potential Loyalist,0,0.15440519809675016
15783.0,11,1,246.3,4,1,1,411,Potential Loyalist,0,0.14641136461827786
15785.0,33,5,2328.9700000000003,3,4,4,344,Big Spender,0,0.1480113177555376
15786.0,46,3,4932.2,3,3,4,334,Big Spender,0,0.14406332039326442
15787.0,26,3,948.05,3,3,3,333,Other,0,0.14499679805681695
15789.0,358,1,351.3,1,1,2,112,Other,1,0.007054493342460694
15790.0,10,1,220.85,4,1,1,411,Potential Loyalist,0,0.14676809576830063
15791.0,44,2,1612.69,3,2,3,323,Other,0,0.13726150023565203
15793.0,15,3,965.61,4,3,3,433,Potential Loyalist,0,0.14945172505714763
15795.0,150,1,610.01,1,1,2,112,Other,1,0.09116225459416591
15796.0,1,8,2711.56,4,4,4,444,Champions,0,0.16661073063501042
15797.0,113,4,2207.4,2,3,4,234,Big Spender,0,0.11394011110323682
15799.0,76,3,884.14,2,3,3,233,Other,0,0.12477551683449034
15800.0,107,2,699.08,2,2,3,223,Other,0,0.11029611085813769
15801.0,46,3,1063.95,3,3,3,333,Other,0,0.13716071749857695
15802.0,143,1,451.42,1,1,2,112,Other,1,0.0936942760018176
15803.0,51,1,415.82000000000005,3,1,2,312,Other,0,0.13062806949849376
15804.0,1,13,4206.39,4,4,4,444,Champions,0,0.17769160453954594
15805.0,23,17,5528.4800000000005,3,4,4,344,Big Spender,0,0.17793435953562006
15806.0,46,3,784.58,3,3,3,333,Other,0,0.13666220262216286
15807.0,50,3,903.9,3,3,3,333,Other,0,0.13526654115209572
15808.0,306,4,3734.9700000000003,1,3,4,134,Big Spender,1,0.03905200453256358
15809.0,36,5,515.77,3,4,2,342,Other,0,0.14356936361273834
15810.0,79,4,1391.98,2,3,3,233,Other,0,0.12615797733446654
15811.0,22,6,2218.62,3,4,4,344,Big Spender,0,0.15392069123243293
15812.0,107,5,1801.14,2,4,4,244,Big Spender,0,0.11731073144982944
15813.0,208,2,1303.9099999999999,1,2,3,123,Other,1,0.07075876278588734
15814.0,17,4,1945.33,4,3,4,434,Potential Loyalist,0,0.15207836490662047
15815.0,64,5,2100.6,2,4,4,244,Big Spender,0,0.13513732063018008
15819.0,49,4,1905.45,3,3,4,334,Big Spender,0,0.13913856932068627
15820.0,320,1,206.98,1,1,1,111,Other,1,0.02207846643379667
15821.0,44,2,570.96,3,2,2,322,Other,0,0.13540261094114345
15822.0,3,2,885.47,4,2,3,423,Potential Loyalist,0,0.15245176617696476
15823.0,372,1,15.0,1,1,1,111,Other,1,0.0008243643280697609
15825.0,172,1,532.94,1,1,2,112,Other,1,0.08217754395511973
15826.0,56,3,1654.31,2,3,3,233,Other,0,0.13419272305598784
15827.0,73,14,1836.0900000000001,2,4,4,244,Big Spender,0,0.14619025013284803
15829.0,99,2,636.14,2,2,2,222,Other,0,0.11340095731112569
15830.0,38,1,576.0,3,1,2,312,Other,0,0.1361417807693165
15831.0,58,3,801.76,2,3,3,233,Other,0,0.1318671217821931
15832.0,254,1,836.79,1,1,3,113,Other,1,0.04974387024748334
15834.0,70,4,2233.75,2,3,4,234,Big Spender,0,0.1312793559091111
15835.0,44,4,954.09,3,3,3,333,Other,0,0.1394516623947732
15836.0,50,1,137.37,3,1,1,311,Other,0,0.1305333410654089
15837.0,65,1,391.98,2,1,2,212,Other,0,0.12495550199136683
15838.0,11,19,33643.08,4,4,4,444,Champions,2,0.23629388297862025
15839.0,33,3,1048.49,3,3,3,333,Other,0,0.1423610123220597
15840.0,59,2,355.56,2,2,2,222,Other,0,0.12898607416490218
15841.0,73,4,1224.06,2,3,3,233,Other,0,0.1282712052826074
15843.0,304,1,118.95000000000002,1,1,1,111,Other,1,0.02835569983471585
15844.0,46,1,130.73999999999998,3,1,1,311,Other,0,0.13213008941460802
15845.0,18,8,3711.77,4,4,4,444,Champions,0,0.16155906946797757
15847.0,38,2,389.27,3,2,2,322,Other,0,0.1374912673538717
15850.0,19,2,238.85,3,2,1,321,Other,0,0.14486360478106539
15852.0,187,2,160.71,1,2,1,121,Other,1,0.07716384807780095
15853.0,52,1,110.8,2,1,1,211,Other,0,0.12968163934282054
15854.0,4,12,2974.65,4,4,4,444,Champions,0,0.17260452998310075
15855.0,137,5,712.24,2,4,3,243,Other,0,0.10330332765369825
15856.0,4,27,16387.57,4,4,4,444,Champions,2,0.2217792674500879
15857.0,19,1,297.0,3,1,1,311,Other,0,0.14328467680047863
15858.0,16,5,1438.85,4,4,3,443,Potential Loyalist,0,0.1532594262961053
15860.0,41,8,977.21,3,4,3,343,Other,0,0.1474301218532064
15861.0,12,8,3165.36,4,4,4,444,Champions,0,0.16299691031093902
15862.0,8,4,832.88,4,3,3,433,Potential Loyalist,0,0.153712584008931
15863.0,26,2,68.84,3,2,1,321,Other,0,0.14174522124294273
15864.0,22,6,1936.3200000000002,3,4,4,344,Big Spender,0,0.1534169479900959
15865.0,41,3,895.13,3,3,3,333,Other,0,0.13887019469189316
15866.0,101,1,230.53,2,1,1,211,Other,0,0.11019019474178929
15867.0,5,15,3812.64,4,4,4,444,Champions,0,0.17874579263227447
15869.0,277,2,149.64,1,2,1,121,Other,1,0.04095106499989184
15870.0,33,1,354.09000000000003,3,1,2,312,Other,0,0.13775652282718928
15872.0,15,2,360.93,4,2,2,422,Potential Loyalist,0,0.1466900265015759
15874.0,64,7,4405.88,2,4,4,244,Big Spender,0,0.14261630503902817
15877.0,2,2,493.28,4,2,2,422,Potential Loyalist,0,0.15215407721825677
15880.0,369,1,343.28000000000003,1,1,2,112,Other,1,0.0026165897588211165
15881.0,312,5,501.39000000000004,1,4,2,142,Other,1,0.032551746473378
15882.0,199,4,516.36,1,3,2,132,Other,1,0.07633812626070366
15883.0,2,2,396.48,4,2,2,422,Potential Loyalist,0,0.1519813448560243
15885.0,93,3,379.35,2,3,2,232,Other,0,0.11703829569679773
15886.0,60,1,181.09,2,1,1,211,Other,0,0.12658990841527062
15888.0,81,1,168.31,2,1,1,211,Other,0,0.11812206324635818
15889.0,157,2,446.87,1,2,2,122,Other,1,0.0897388223650634
15891.0,227,1,524.52,1,1,2,112,Other,1,0.06004455662819796
15894.0,253,2,263.55,1,2,1,121,Other,1,0.050805803408635136
15895.0,150,1,179.17,1,1,1,111,Other,1,0.09039345282821304
15897.0,194,2,222.05,1,2,1,121,Other,1,0.07445829131656342
15898.0,1,5,1388.88,4,4,3,443,Potential Loyalist,0,0.15920243014914795
15899.0,369,1,56.25,1,1,1,111,Other,1,0.0021044061851477123
15900.0,24,1,351.11,3,1,2,312,Other,0,0.1413705081890665
15901.0,17,3,363.88,4,3,2,432,Potential Loyalist,0,0.14757369331945977
15903.0,10,7,5126.76,4,4,4,444,Champions,0,0.16561847919296574
15904.0,8,1,164.68,4,1,1,411,Potential Loyalist,0,0.14747215414738574
15906.0,20,7,1567.69,3,4,3,343,Other,0,0.15524613716960933
15907.0,4,3,967.45,4,3,3,433,Potential Loyalist,0,0.15387860089286778
15909.0,174,1,191.94,1,1,1,111,Other,1,0.08076476540756487
15910.0,1,8,1232.18,4,4,3,443,Potential Loyalist,0,0.1639708876387349
15912.0,178,2,264.62,1,2,1,121,Other,1,0.08096857065247806
15916.0,16,8,1528.09,4,4,3,443,Potential Loyalist,0,0.1584667453266784
15917.0,248,1,123.1,1,1,1,111,Other,1,0.05088321243802489
15918.0,191,2,334.23,1,2,2,122,Other,1,0.07586490245518218
15919.0,20,2,639.89,3,2,2,322,Other,0,0.145177085903056
15920.0,154,4,167.5,1,3,1,131,Other,1,0.09381212642038782
15921.0,173,1,336.03000000000003,1,1,2,112,Other,1,0.0814240280110266
15922.0,373,1,369.5,1,1,2,112,Other,1,0.0010547982998713246
15923.0,373,1,127.08,1,1,1,111,Other,1,0.0006222179356936896
15925.0,194,1,207.15,1,1,1,111,Other,1,0.07274901107294898
15930.0,67,1,426.63,2,1,2,212,Other,0,0.12421304278133913
15932.0,4,8,2495.87,4,4,4,444,Champions,0,0.16501941364086808
15933.0,21,3,1107.46,3,3,3,333,Other,0,0.14729197714326914
15935.0,239,2,416.86,1,2,2,122,Other,1,0.05670940045024798
15937.0,64,1,145.35,2,1,1,211,Other,0,0.12491755396909024
15938.0,112,5,404.58,2,4,2,242,Other,0,0.11280795069048573
15939.0,90,15,6115.01,2,4,4,244,Big Spender,0,0.1486718941182928
15940.0,311,1,35.8,1,1,1,111,Other,1,0.025392311472042694
15942.0,134,1,337.44,2,1,2,212,Other,0,0.097110190163201
15944.0,277,1,325.1,1,1,2,112,Other,1,0.039581467942998175
15945.0,365,1,181.0,1,1,1,111,Other,1,0.003935592321021427
15947.0,83,1,1708.24,2,1,4,214,Big Spender,0,0.12006566364605456
15948.0,8,2,955.24,4,2,3,423,Potential Loyalist,0,0.15056554166464933
15949.0,17,2,364.72,4,2,2,422,Potential Loyalist,0,0.1458924999289604
15950.0,32,4,1765.51,3,3,4,334,Big Spender,0,0.145725317980051
15951.0,9,2,708.22,4,2,3,423,Potential Loyalist,0,0.1497226081722972
15952.0,34,4,806.57,3,3,3,333,Other,0,0.14320987170607125
15953.0,15,8,1659.3799999999999,4,4,3,443,Potential Loyalist,0,0.1591031672872003
15955.0,24,14,4416.26,3,4,4,344,Big Spender,0,0.17049946441147684
15957.0,32,1,428.89,3,1,2,312,Other,0,0.13829214260648687
15958.0,74,1,104.35,2,1,1,211,Other,0,0.12082294481349397
15963.0,20,2,470.76,3,2,2,322,Other,0,0.1448752860639612
15965.0,17,4,845.64,4,3,3,433,Potential Loyalist,0,0.15011605032579997
15967.0,23,2,418.83,3,2,2,322,Other,0,0.1435761865454303
15969.0,3,3,666.1,4,3,2,432,Potential Loyalist,0,0.15374300912202343
15970.0,304,1,314.1,1,1,2,112,Other,1,0.028703930418286783
15971.0,18,12,4199.85,4,4,4,444,Champions,0,0.16916078096484619
15973.0,367,1,307.82000000000005,1,1,2,112,Other,1,0.0033576035844127927
15974.0,39,7,3442.15,3,4,4,344,Big Spender,0,0.15095022021538326
15975.0,84,1,371.01,2,1,2,212,Other,0,0.11727733192405929
15976.0,165,2,430.94,1,2,2,122,Other,1,0.08649323829421099
15977.0,17,2,1054.73,4,2,3,423,Potential Loyalist,0,0.14712377118168793
15978.0,77,1,1098.78,2,1,3,213,Other,0,0.12139099647828505
15980.0,89,3,2398.86,2,3,4,234,Big Spender,0,0.12225053938084905
15981.0,25,8,3408.48,3,4,4,344,Big Spender,0,0.15820285773524392
15983.0,22,4,1475.02,3,3,3,333,Other,0,0.14922840801626255
15984.0,3,10,2837.67,4,4,4,444,Champions,0,0.16939685957187334
15985.0,123,2,1142.42,2,2,3,223,Other,0,0.10465290158557407
